"Date","ADBE.Adjusted","residuals_garch","Volatility","SquaredVolatility"
2018-01-16,-0.0133675767859591,-0.696781731817017,0.0173475541083455,0.000386606278641032
2018-01-17,0.0207231925728255,1.17202519213308,0.0170477564240806,0.000371761781208611
2018-01-18,-0.00147703580861869,0.0137231644752797,0.0175724232660176,0.000356918753004275
2018-01-19,-0.00239839489084925,-0.212022877057218,0.016786565782485,0.000348089200040365
2018-01-22,0.010722468016608,0.710724022311589,0.0161185539337437,0.000338928723023651
2018-01-23,0.0113086423233897,0.68799868698805,0.0159216277667532,0.000325810760540076
2018-01-24,-0.0116119513562705,-0.679240339768654,0.0157112643134276,0.000313483552688483
2018-01-25,-0.0013661075111342,-0.151179215384927,0.0155061655962049,0.000301305722309725
2018-01-26,0.019007159647308,1.22138315411596,0.0149437372558678,0.000293102568722487
2018-01-29,-0.0153683966569229,-0.880915109538688,0.0156065317455968,0.00028295152810833
2018-01-30,-0.00673199650203937,-0.585929346259969,0.0156729886627113,0.000272367092015964
2018-01-31,0.0144206638256676,0.960361427762134,0.0153701698684187,0.00026885472935035
2018-02-01,-0.00190404238815933,-0.149674863338563,0.0155693662350603,0.000259201507654749
2018-02-02,-0.0189363435331522,-1.28543402257052,0.015000176238515,0.000256801703194351
2018-02-05,-0.0278320940443511,-1.85219663627755,0.015784741337126,0.00025025415310444
2018-02-06,0.0218337772868313,1.02279684570334,0.0179356751620872,0.000267213906160207
2018-02-07,-0.0110132955493016,-0.501704699395736,0.0181362288765553,0.000259812759229619
2018-02-08,-0.0380442843034157,-2.34898001244724,0.0175508838236505,0.000254403213517697
2018-02-09,0.0151684632052316,0.607258394101576,0.0215157758960414,0.000358008120125431
2018-02-12,0.0218874861001428,1.03141483405539,0.0208139824409065,0.000346899322740814
2018-02-13,0.00689784062607401,0.327622942157996,0.0209425613692367,0.000333388240923315
2018-02-14,0.0186893084747926,0.990659732845021,0.0199742116647974,0.000326136048357749
2018-02-15,0.0291947565363486,1.42857100940793,0.0200394914703305,0.000313239718918764
2018-02-16,-0.00697109918389582,-0.182703378936558,0.0212042170601024,0.00032441048127516
2018-02-20,0.00702033927214885,0.260247115939899,0.0201262858717394,0.000321105637917166
2018-02-21,-0.0043943063630163,-0.171082407928702,0.0191807979559065,0.000312378986515473
2018-02-22,0.00256982734152889,0.0954457462273639,0.0182759239102808,0.000303599318355709
2018-02-23,0.0345857426461036,1.94746604885989,0.0174326748504269,0.000301010508443837
2018-02-26,0.0114248482819121,0.731989101744096,0.020020968723074,0.000364363142876504
2018-02-27,-0.0158208709422407,-0.858051236224115,0.0196032687325838,0.000356328200666062
2018-02-28,0.00148341957835285,0.106223740929005,0.0194236529751042,0.000341185095821988
2018-03-01,-0.0149343081851461,-0.875663310859511,0.0184773754487699,0.00033471672907091
2018-03-02,0.0180852150515989,0.916564374557035,0.0183840169643586,0.000321403810230962
2018-03-05,0.00650915891714732,0.437182748896597,0.0183675375905483,0.000308486796706527
2018-03-06,0.0040172601627102,0.143666485274135,0.0177022687020837,0.000301739871736514
2018-03-07,0.0226185693975882,1.44415943782987,0.0169242980105682,0.000293691307303068
2018-03-08,-0.00212346809099184,-0.129929770000481,0.0180655108615334,0.000290613508593483
2018-03-09,0.0215317992369224,1.2774525980474,0.0172497844940002,0.000291128782368505
2018-03-12,-0.000769135510246599,0.0444905814292884,0.0180003959196662,0.000285154188369011
2018-03-13,-0.00535516570339389,-0.384702006170307,0.0171757166690033,0.000284251774032594
2018-03-14,-0.00602462833031581,-0.291912764388595,0.0165693131610137,0.00027698699251317
2018-03-15,0.00196653548629744,-0.0301683523614602,0.0159591325680135,0.000271345440675433
2018-03-16,0.030063953437895,2.03674157997949,0.0153318945216307,0.000266184594252679
